Date;Location;Rainfall;WindGustDir;WindGustSpeed;WindSpeed3pm;Humidity3pm;Pressure3pm;Cloud3pm;Temp3pm
26.06.2012;Sydney;8.8;S;37;15;87;1029.5;NA;12.9
27.06.2012;Sydney;9.4;SSE;28;15;58;1028.6;NA;15.8
28.06.2012;Sydney;0;W;26;9;66;1020.8;NA;16.8
29.06.2012;Sydney;1.6;NNE;24;13;70;1010.9;NA;17.9
30.06.2012;Sydney;0;NNW;30;13;41;1011.4;NA;18
01.07.2012;Sydney;0;WSW;44;28;28;1013.4;2;15.8
02.07.2012;Sydney;0;W;52;24;36;1015.5;3;16.1
03.07.2012;Sydney;0;NA;NA;19;40;1018.1;5;15.8
04.07.2012;Sydney;0;NA;NA;26;43;1025.1;7;15.9
05.07.2012;Sydney;4;SSW;44;24;72;1030.1;7;13.6
06.07.2012;Sydney;19;SSW;44;22;52;1031.4;2;15.3
07.07.2012;Sydney;1.2;W;31;11;71;1030.5;7;13.9
08.07.2012;Sydney;0.2;W;26;11;57;1028.2;2;16.6
09.07.2012;Sydney;0;ENE;24;13;67;1026.6;5;16.7
10.07.2012;Sydney;0;NE;44;22;67;1021.1;7;17.6
11.07.2012;Sydney;5.4;W;31;15;44;1017.6;5;20.1
12.07.2012;Sydney;0;NNW;31;9;79;1012.7;8;17.1
13.07.2012;Sydney;0.2;N;39;26;62;1008;6;21.3
14.07.2012;Sydney;0;NW;39;19;31;1009.7;1;19.1
15.07.2012;Sydney;0;WSW;46;17;33;1016.9;1;17.8
16.07.2012;Sydney;0;W;43;11;36;1025.4;0;18.3
17.07.2012;Sydney;0;N;35;17;34;1021.5;0;20.4
18.07.2012;Sydney;0;WSW;31;13;33;1015.8;2;20.2
19.07.2012;Sydney;0;S;50;31;50;1020.3;5;14.6
20.07.2012;Sydney;0;SSW;35;19;38;1024.7;1;16.6
21.07.2012;Sydney;5;SSW;52;22;54;1028.5;7;14.8
22.07.2012;Sydney;2.6;SE;48;20;62;1027.6;6;16.2
23.07.2012;Sydney;2.6;SSE;48;19;78;1026.9;7;14.5
24.07.2012;Sydney;6.8;W;26;11;85;1025.6;7;13.6
25.07.2012;Sydney;4.4;N;30;20;50;1019.3;2;18
26.07.2012;Sydney;0;NNW;31;7;48;1011.3;7;17.8
27.07.2012;Sydney;0.4;W;41;20;32;1009.8;3;17
28.07.2012;Sydney;0;WSW;44;11;45;1015.7;4;16.7
29.07.2012;Sydney;0;S;39;20;45;1021.6;6;16.1
30.07.2012;Sydney;0;SSW;54;28;36;1022.2;1;15.3
31.07.2012;Sydney;4.4;SW;44;24;52;1022.9;6;13.7
01.08.2012;Sydney;0;SSW;43;22;38;1019.5;2;15.7
02.08.2012;Sydney;0;W;44;9;37;1018.5;3;15.8
03.08.2012;Sydney;0;WNW;31;11;32;1014.4;1;18.1
04.08.2012;Sydney;0;W;35;6;27;1014.3;2;20.3
05.08.2012;Sydney;0;WSW;44;15;27;1011.3;7;19.8
06.08.2012;Sydney;0;SSW;46;17;22;1014.9;1;18.4
07.08.2012;Sydney;0;W;33;6;25;1021.3;0;18.2
08.08.2012;Sydney;0;W;30;9;26;1015.2;1;21.4
09.08.2012;Sydney;0;W;63;31;18;1009.9;2;18.9
10.08.2012;Sydney;0;S;93;26;76;1016.6;7;12.2
11.08.2012;Sydney;3.2;SSW;67;37;NA;1020.5;5;15.3
12.08.2012;Sydney;5.4;SSW;57;24;NA;1024.5;7;14.7
13.08.2012;Sydney;0;WSW;33;15;NA;1022.6;1;16.6
14.08.2012;Sydney;0.2;W;30;7;34;1017.5;7;18.4
15.08.2012;Sydney;0;WNW;30;11;35;1011.5;7;20.1
16.08.2012;Sydney;0;W;35;19;43;1010.7;2;17.4
17.08.2012;Sydney;0;W;76;37;35;1004.3;6;14.5
18.08.2012;Sydney;0;W;61;33;33;1007.4;4;17.9
19.08.2012;Sydney;0;WSW;37;17;43;1019.1;2;16.9
20.08.2012;Sydney;0;W;24;17;47;1019.1;1;16
21.08.2012;Sydney;0;NNE;31;19;36;1016;1;19
22.08.2012;Sydney;0;NA;NA;19;54;1010.4;6;20.8
23.08.2012;Sydney;0;NW;91;41;25;1005.9;7;26.3
24.08.2012;Sydney;10.2;W;67;33;23;1011.8;1;18.9
25.08.2012;Sydney;0;W;41;6;26;1015.5;1;20
26.08.2012;Sydney;0;W;33;15;41;1016.9;3;17.2
27.08.2012;Sydney;0;W;31;20;NA;1022.2;1;17.9
28.08.2012;Sydney;0;NE;31;19;NA;1019.9;6;17.8
29.08.2012;Sydney;0;NA;NA;17;59;1010.4;7;19
30.08.2012;Sydney;0;NW;54;30;18;1008.9;6;21.2
31.08.2012;Sydney;0;SSW;59;24;24;1013.7;6;16.6
01.09.2012;Sydney;0.4;S;61;31;38;1020.2;6;16.2
02.09.2012;Sydney;0.8;W;31;19;45;1019.9;1;17
03.09.2012;Sydney;0;WNW;28;15;37;1019.8;1;19.6
04.09.2012;Sydney;0.2;W;28;17;33;1019.6;1;21.4
05.09.2012;Sydney;0;NNW;57;31;13;1007.3;0;27.5
06.09.2012;Sydney;0;NW;54;22;10;1005.3;0;27.6
07.09.2012;Sydney;0;W;72;39;22;1006.2;5;18.4
08.09.2012;Sydney;0;W;59;28;31;1012.8;1;20.4
09.09.2012;Sydney;0;WSW;35;13;NA;1021.4;1;20.2
10.09.2012;Sydney;0;NNE;39;24;39;1020;2;20.8
11.09.2012;Sydney;0;S;39;17;51;1022.4;1;21
12.09.2012;Sydney;0;NE;43;20;67;1015.7;1;19.6
13.09.2012;Sydney;0;SSW;63;33;83;1007.3;8;15
14.09.2012;Sydney;3.8;WSW;37;17;36;1017.1;1;16.9
15.09.2012;Sydney;0;SSE;37;19;44;1023.5;1;19.8
16.09.2012;Sydney;0;NNE;41;24;54;1016.3;3;18.5
17.09.2012;Sydney;0;SSE;39;26;61;1016.9;6;19.4
18.09.2012;Sydney;0;E;37;20;66;1013.8;5;18.2
19.09.2012;Sydney;3.6;W;35;17;45;1014.4;3;20.1
20.09.2012;Sydney;0.2;ENE;30;22;60;1014.7;2;19.7
21.09.2012;Sydney;0;WSW;37;13;46;1009.8;1;21.9
22.09.2012;Sydney;0.8;ESE;33;17;50;1013.1;1;20.9
23.09.2012;Sydney;0;SSW;39;17;46;1005.4;1;23.5
24.09.2012;Sydney;0;W;48;17;29;1010.6;1;21.7
25.09.2012;Sydney;0.2;ESE;33;26;63;1020;6;16.8
26.09.2012;Sydney;0.4;ENE;44;33;59;1019;1;19.6
27.09.2012;Sydney;0.2;NNE;46;19;59;1013.5;5;21
28.09.2012;Sydney;0;NNW;65;22;29;1003.5;7;31.2
29.09.2012;Sydney;13.2;W;69;39;22;1006.9;7;20.9
30.09.2012;Sydney;0;W;48;26;30;1018;1;20.3
01.10.2012;Sydney;0;SSE;30;20;53;1025.5;1;18
02.10.2012;Sydney;0.6;W;26;17;45;1029.2;1;18.5
03.10.2012;Sydney;0.2;NNE;31;7;40;1020.5;7;24
04.10.2012;Sydney;0;WNW;37;11;16;1013.1;0;31.9
05.10.2012;Sydney;0;W;57;28;59;1013;5;22.8
06.10.2012;Sydney;0;NE;48;11;81;1014.6;7;17.2
07.10.2012;Sydney;3;SSW;57;28;32;1013.7;1;19.3
08.10.2012;Sydney;0.2;SSE;35;19;46;1013.4;6;17.5
09.10.2012;Sydney;0;S;33;19;52;1011.1;6;17.1
10.10.2012;Sydney;0;E;33;26;32;1007.5;1;22.9
11.10.2012;Sydney;9.8;WSW;50;9;58;1004.1;7;18.2
12.10.2012;Sydney;3.4;SSW;74;22;87;1010.7;7;12.2
13.10.2012;Sydney;4.4;SE;35;20;39;1019.3;1;18.9
14.10.2012;Sydney;0.2;ESE;28;20;52;1024;1;18.5
15.10.2012;Sydney;0;NNE;46;19;41;1020.9;2;23.2
16.10.2012;Sydney;0;NNE;43;22;23;1013.9;2;30.7
17.10.2012;Sydney;0;SSW;39;24;46;1016.4;6;20.8
18.10.2012;Sydney;0;ENE;41;22;56;1019.6;1;20.4
19.10.2012;Sydney;0;NE;31;19;56;1011.6;4;24.1
20.10.2012;Sydney;0;SSE;56;33;57;1008.5;2;24.6
21.10.2012;Sydney;0;S;46;20;23;1009.5;7;26.9
22.10.2012;Sydney;0;SSE;80;39;40;1019.7;2;18
23.10.2012;Sydney;7.4;SSE;41;20;41;1026.5;3;18.3
24.10.2012;Sydney;0.2;NE;46;24;48;1017.7;2;21
25.10.2012;Sydney;0;NE;30;19;46;1006.6;6;24.8
26.10.2012;Sydney;0;S;56;19;66;1007.3;7;20
27.10.2012;Sydney;0;SSE;41;24;40;1016.4;1;19.1
28.10.2012;Sydney;0;SSE;30;15;47;1024.3;8;19.1
29.10.2012;Sydney;0;ENE;44;30;55;1021.2;2;20.8
30.10.2012;Sydney;0;NE;43;24;48;1015.7;6;22.4
31.10.2012;Sydney;0;ENE;33;20;52;1013;3;24.4
01.11.2012;Sydney;0;W;52;20;57;1002;7;24.7
02.11.2012;Sydney;0;SSE;54;26;38;1015.5;1;20.3
03.11.2012;Sydney;1.6;SE;31;17;58;1020.1;8;17.8
04.11.2012;Sydney;1.4;NE;41;26;63;1017.5;4;21.9
05.11.2012;Sydney;0.2;NNE;52;20;61;1014.9;4;24.3
06.11.2012;Sydney;0;NE;57;30;61;1012.7;4;23.9
07.11.2012;Sydney;0;NE;35;19;68;1010.3;8;22.4
08.11.2012;Sydney;0;ESE;35;20;64;1011.7;7;23.4
09.11.2012;Sydney;9.2;S;50;17;86;1012.6;5;20.9
10.11.2012;Sydney;11.4;SSE;50;26;54;1023.1;6;18.5
11.11.2012;Sydney;0.2;ESE;31;19;45;1026.6;2;20.8
12.11.2012;Sydney;0;NE;54;31;51;1019.7;7;22
13.11.2012;Sydney;0;S;57;28;51;1019;3;21
14.11.2012;Sydney;0;E;31;20;71;1017.4;8;18.4
15.11.2012;Sydney;0.2;ENE;35;17;62;1010.7;7;23.6
16.11.2012;Sydney;0.4;SSW;41;9;81;1011;8;17.5
17.11.2012;Sydney;10.4;SE;33;15;50;1015.1;4;19.8
18.11.2012;Sydney;0;S;70;35;57;1007.7;3;22.2
19.11.2012;Sydney;0;S;50;26;45;1015.6;3;19.9
20.11.2012;Sydney;1.6;SSE;44;22;50;1021.6;3;21.8
21.11.2012;Sydney;0.4;NNE;50;24;59;1012.2;6;22.3
22.11.2012;Sydney;0;SSW;72;22;59;1017;7;19.4
23.11.2012;Sydney;0;SSE;30;17;55;1018.5;7;20.5
24.11.2012;Sydney;0;ENE;39;28;63;1014.8;1;23.8
25.11.2012;Sydney;0;ENE;26;15;56;1012.6;2;27.2
26.11.2012;Sydney;0;WSW;41;20;69;1012.3;7;24.1
27.11.2012;Sydney;3.6;NE;44;13;74;1014.7;7;22.4
28.11.2012;Sydney;10.2;E;26;13;74;1016.5;7;21.9
29.11.2012;Sydney;1.2;NE;43;20;63;1013.6;2;26.2
30.11.2012;Sydney;0;E;44;24;62;1010.4;6;28
01.01.2013;Sydney;0;E;30;19;68;1008.6;3;24.1
02.01.2013;Sydney;0;S;52;24;61;1015.1;7;21.1
03.01.2013;Sydney;0;E;30;19;54;1016.6;1;23.5
04.01.2013;Sydney;0;NNE;52;26;60;1014.1;0;24.8
05.01.2013;Sydney;0;NE;52;17;56;1014.3;1;27.2
06.01.2013;Sydney;0;E;33;20;56;1019.7;1;27
07.01.2013;Sydney;0;NNE;46;20;65;1018.4;1;25.9
08.01.2013;Sydney;0;NNW;69;28;14;999.1;6;39.8
09.01.2013;Sydney;0;SSE;50;28;44;1002.1;6;21.7
10.01.2013;Sydney;0;ENE;37;24;54;1009.6;7;24.3
11.01.2013;Sydney;0;NE;43;15;59;1005.5;5;27.3
12.01.2013;Sydney;0;SSE;56;26;50;1006.7;7;28.1
13.01.2013;Sydney;0;SSW;56;19;77;1008.5;7;22.2
14.01.2013;Sydney;8.6;S;59;28;49;1017.5;2;22.2
15.01.2013;Sydney;0.2;NE;41;17;53;1016.7;3;23.1
16.01.2013;Sydney;0;E;31;24;65;1011.8;4;24.9
17.01.2013;Sydney;0;ENE;41;26;67;1007.9;1;26.5
18.01.2013;Sydney;0;S;78;15;14;997.9;3;44.7
19.01.2013;Sydney;0;SSE;50;20;59;1013.8;8;22.4
20.01.2013;Sydney;0.2;SSE;28;15;59;1016.1;8;23.6
21.01.2013;Sydney;0.2;ENE;37;17;52;1013.4;7;25.5
22.01.2013;Sydney;0;S;52;17;63;1007.4;7;26.5
23.01.2013;Sydney;0;S;56;26;61;1015.3;7;24.4
24.01.2013;Sydney;0;SSW;33;20;52;1015.3;2;29.3
25.01.2013;Sydney;0;ENE;44;26;64;1010.5;1;27.6
26.01.2013;Sydney;0;NE;57;30;70;1011.1;6;27
27.01.2013;Sydney;16.8;W;50;9;90;1009;8;20.9
28.01.2013;Sydney;15.8;NE;69;24;92;1008.1;8;21.6
29.01.2013;Sydney;95.2;E;70;24;71;1004.9;6;24
30.01.2013;Sydney;0.8;ESE;28;20;58;1014;2;24.9
31.01.2013;Sydney;0;NE;54;24;64;1008.4;1;27.2
01.03.2013;Sydney;31.8;SSE;63;26;85;1016.2;8;18.7
02.03.2013;Sydney;15.2;SSE;57;31;78;1020.8;8;20.1
03.03.2013;Sydney;7.4;SE;56;30;56;1020.4;6;24.8
04.03.2013;Sydney;4.4;ESE;39;22;49;1020.9;3;25.1
05.03.2013;Sydney;0.2;ENE;35;28;48;1020;3;25.8
06.03.2013;Sydney;0;ENE;39;24;55;1018.4;3;25.6
07.03.2013;Sydney;0;NE;39;24;52;1017.4;1;26.3
08.03.2013;Sydney;0;E;31;20;57;1020.5;4;26.2
09.03.2013;Sydney;0.6;ENE;39;24;53;1019;3;26
10.03.2013;Sydney;0;ENE;35;20;49;1017.5;5;25.5
11.03.2013;Sydney;0;ENE;35;26;64;1019.6;5;25.4
12.03.2013;Sydney;0;E;30;19;58;1018.4;2;25.7
13.03.2013;Sydney;0;NE;46;26;52;1010.9;1;26.3
14.03.2013;Sydney;0;SSW;43;11;68;1011.2;7;24
15.03.2013;Sydney;1;SSW;43;26;70;1015.7;7;22.5
16.03.2013;Sydney;0.2;E;31;20;65;1008.9;3;25.8
17.03.2013;Sydney;0;SSW;65;31;35;1015;1;23.2
18.03.2013;Sydney;0;SSW;41;24;44;1020.2;2;22.3
19.03.2013;Sydney;0;ESE;28;19;48;1022.8;3;23
20.03.2013;Sydney;0;NE;37;20;53;1022.3;3;24.5
21.03.2013;Sydney;0;NNE;54;26;50;1014.3;7;25
22.03.2013;Sydney;0;NW;59;20;41;1011;7;31.5
23.03.2013;Sydney;1;ESE;30;24;73;1013.7;5;24
24.03.2013;Sydney;0.8;E;28;17;65;1011.5;1;26.4
25.03.2013;Sydney;0;S;30;13;49;1017.5;2;29.5
26.03.2013;Sydney;0;ENE;39;24;73;1016.3;7;25.5
27.03.2013;Sydney;0;NNE;48;22;64;1015.7;1;26.7
28.03.2013;Sydney;0;W;37;11;34;1012.1;7;30.9
29.03.2013;Sydney;3;SSE;44;20;48;1017.7;7;20.9
30.03.2013;Sydney;0;NE;35;24;53;1012.8;6;22.6
31.03.2013;Sydney;0;SSE;44;28;38;1010.8;6;24.4
01.04.2013;Sydney;2.8;W;26;17;56;1015.5;3;23.5
02.04.2013;Sydney;0;SW;39;19;41;1013.8;2;25.4
03.04.2013;Sydney;27.4;S;48;20;79;1021.7;8;18
04.04.2013;Sydney;61.4;SSW;31;9;89;1027.8;8;17.7
05.04.2013;Sydney;18.4;W;24;7;55;1028.4;6;22.9
06.04.2013;Sydney;2.4;NE;31;6;75;1025.2;7;18.8
07.04.2013;Sydney;3.8;W;22;15;62;1021.6;3;22.2
08.04.2013;Sydney;2;ESE;26;17;61;1023.9;6;22.5
09.04.2013;Sydney;5.2;WNW;24;6;73;1024.3;3;20.7
10.04.2013;Sydney;2;ENE;30;20;57;1021.3;2;23
11.04.2013;Sydney;0;NE;26;17;43;1021.6;1;24.7
12.04.2013;Sydney;0;ENE;31;19;47;1022.8;1;24.2
13.04.2013;Sydney;0;NE;35;22;55;1016.4;1;23.7
14.04.2013;Sydney;0;W;24;13;54;1010.9;2;25.2
15.04.2013;Sydney;0;S;37;11;49;1007.4;4;26.2
16.04.2013;Sydney;7;SSW;41;20;69;1013.5;6;21.4
17.04.2013;Sydney;0;SSE;30;17;65;1014;7;21.9
18.04.2013;Sydney;0.2;S;41;26;69;1012.5;6;21.4
19.04.2013;Sydney;0.4;SW;65;35;39;1012.8;4;20
20.04.2013;Sydney;33.6;SE;65;30;68;1014.1;7;17.5
21.04.2013;Sydney;32.8;W;33;15;56;1012.4;1;20
22.04.2013;Sydney;0.2;WSW;41;11;39;1006.9;2;24.2
23.04.2013;Sydney;0.2;WSW;43;15;43;1011.7;2;23.4
24.04.2013;Sydney;0;W;35;13;27;1015.9;1;23.4
25.04.2013;Sydney;0;W;33;17;45;1019.5;1;20.3
26.04.2013;Sydney;0;W;41;13;30;1019.1;0;25.9
27.04.2013;Sydney;0;ENE;26;19;51;1017.7;1;22.6
28.04.2013;Sydney;0;WNW;28;15;29;1016;1;28.1
29.04.2013;Sydney;0;WNW;26;13;73;1020.9;3;22.6
30.04.2013;Sydney;0;SSW;35;19;71;1022.4;7;20.5
01.05.2013;Sydney;0;S;37;17;61;1014.3;5;24.2
02.05.2013;Sydney;0;S;46;20;51;1025.2;4;18.7
03.05.2013;Sydney;0;N;31;19;51;1020.5;7;20.9
04.05.2013;Sydney;0;SSE;56;37;56;1018.5;3;20.2
05.05.2013;Sydney;0;SSE;37;7;38;1022.1;1;19.7
06.05.2013;Sydney;0;SSW;35;17;60;1024.5;7;19.2
07.05.2013;Sydney;0;ESE;31;19;55;1027.1;6;19.9
08.05.2013;Sydney;0;WNW;22;9;51;1028.1;4;21.2
09.05.2013;Sydney;0;W;24;13;54;1027.4;1;22
10.05.2013;Sydney;0;W;26;13;53;1028.4;1;22.9
11.05.2013;Sydney;0;ENE;31;22;69;1027.5;6;20.8
12.05.2013;Sydney;0;ENE;28;13;59;1022.7;2;21.4
13.05.2013;Sydney;0;NNW;28;11;53;1014.2;8;21.9
14.05.2013;Sydney;0;W;41;13;31;1011.1;6;20
15.05.2013;Sydney;0.2;W;46;28;34;1009.6;3;20.1
16.05.2013;Sydney;0;W;50;31;36;1007.3;3;19.4
17.05.2013;Sydney;0;WSW;57;28;33;1010.4;1;18.6
18.05.2013;Sydney;0;WSW;41;22;31;1011.8;1;19.1
19.05.2013;Sydney;0;W;39;20;30;1014.1;1;19
20.05.2013;Sydney;0;W;44;22;37;1014.7;3;19.6
21.05.2013;Sydney;0;W;54;20;32;1012.3;7;21.8
22.05.2013;Sydney;0;WNW;31;20;79;1010.1;8;14.5
23.05.2013;Sydney;27.2;SSE;48;22;71;1012.7;6;16.4
24.05.2013;Sydney;30.6;SE;48;24;47;1017.9;7;20.1
25.05.2013;Sydney;20;NA;NA;15;50;1022.1;1;20.8
26.05.2013;Sydney;0;W;30;4;45;1023;1;20.2
27.05.2013;Sydney;3.4;SSW;41;24;58;1028.2;5;19.4
28.05.2013;Sydney;28.6;ENE;30;15;75;1030.2;8;17.8
29.05.2013;Sydney;0.2;W;20;15;60;1027.8;3;20.6
30.05.2013;Sydney;0;E;24;7;67;1025.9;5;20
31.05.2013;Sydney;0;NA;NA;13;40;1023.8;5;24.1
01.06.2013;Sydney;0;NW;52;17;61;1014.1;7;19.9
02.06.2013;Sydney;14.8;S;81;24;68;1009.8;7;14
03.06.2013;Sydney;34.4;NA;NA;13;44;1018.9;1;19.1
04.06.2013;Sydney;0;W;41;9;53;1023.8;1;20.7
05.06.2013;Sydney;0;W;26;13;70;1021.6;7;18.3
06.06.2013;Sydney;0;NNW;26;6;59;1020;8;19.2
07.06.2013;Sydney;0;SSE;41;15;55;1018.5;6;21.6
08.06.2013;Sydney;0;SSE;43;11;53;1028.6;7;17.5
09.06.2013;Sydney;0;ENE;26;15;63;1024.3;7;18.4
10.06.2013;Sydney;0;NNW;28;17;67;1018.7;8;18.5
11.06.2013;Sydney;0.8;W;30;9;54;1017.6;6;18.4
12.06.2013;Sydney;0;W;41;19;90;1009.7;6;15.8
13.06.2013;Sydney;8.4;NW;48;20;45;1004.3;3;20.1
14.06.2013;Sydney;0;W;46;22;46;1002.9;6;18.5
15.06.2013;Sydney;0;WSW;43;11;46;1009.9;7;17.3
16.06.2013;Sydney;0;W;41;15;50;1011.6;4;16.6
17.06.2013;Sydney;0;S;44;17;56;1008.3;6;15.7
18.06.2013;Sydney;0;S;43;17;52;1012.2;2;16.1
19.06.2013;Sydney;15.6;S;52;26;65;1021.3;7;14.3
20.06.2013;Sydney;1.4;SSW;39;20;57;1021;6;15.6
21.06.2013;Sydney;0;W;31;15;58;1019.1;2;16.1
22.06.2013;Sydney;1.2;SE;39;17;83;1024.2;7;11.9
23.06.2013;Sydney;56.2;SSE;41;19;90;1026.7;7;11.9
24.06.2013;Sydney;53.4;W;39;11;77;1017.9;7;13.1
25.06.2013;Sydney;5;SSE;41;9;90;1014.8;6;13.8
26.06.2013;Sydney;15.6;SSE;52;20;63;1020;7;19.2
27.06.2013;Sydney;0.8;WNW;26;19;64;1020.7;7;17.6
28.06.2013;Sydney;16.8;ESE;41;15;83;1022.5;7;16
29.06.2013;Sydney;41;E;28;9;87;1023;8;13.2
30.06.2013;Sydney;51;SE;37;9;82;1023.5;5;16.6
01.07.2013;Sydney;9.8;W;26;7;56;1021.9;1;18.5
02.07.2013;Sydney;0;W;33;4;46;1021;2;18.9
03.07.2013;Sydney;0;W;26;13;53;1020.8;0;19.2
04.07.2013;Sydney;0;NW;43;22;38;1011.5;1;22.6
05.07.2013;Sydney;0;W;65;33;30;1010.8;1;18.5
06.07.2013;Sydney;0;WSW;37;19;31;1018.1;0;17.1
07.07.2013;Sydney;0;W;35;11;35;1025.6;1;17.7
08.07.2013;Sydney;0;W;33;17;36;1029.9;3;17.7
09.07.2013;Sydney;1.6;W;30;17;84;1033.6;7;11.8
10.07.2013;Sydney;8;W;24;13;71;1031.6;6;14.8
11.07.2013;Sydney;0;W;30;9;62;1032.2;5;17
12.07.2013;Sydney;0.2;W;30;6;46;1027.1;1;19.2
13.07.2013;Sydney;0;WNW;26;2;61;1027.3;6;17.3
14.07.2013;Sydney;0;W;24;15;60;1025.4;8;17.5
15.07.2013;Sydney;0.2;NNW;33;13;58;1021.9;7;19.4
16.07.2013;Sydney;1.4;NW;26;13;67;1022.1;4;19.6
17.07.2013;Sydney;4.8;NE;22;9;48;1020.6;3;23
18.07.2013;Sydney;0;NNE;30;13;72;1019.4;7;19.4
19.07.2013;Sydney;0;NNW;57;17;73;1011.7;7;17.5
20.07.2013;Sydney;0.8;NNW;48;26;38;1005.4;2;19.8
21.07.2013;Sydney;0.2;NW;54;31;29;1013.2;1;16
22.07.2013;Sydney;0;WNW;54;26;28;1016.3;2;16.6
23.07.2013;Sydney;0;WSW;44;19;42;1018.5;7;15.9
24.07.2013;Sydney;0;SSW;48;20;46;1026.4;6;16.6
25.07.2013;Sydney;0;WNW;33;9;38;1026.6;3;17.9
26.07.2013;Sydney;0;WNW;22;7;32;1023.3;1;19.5
27.07.2013;Sydney;0;W;28;15;56;1028.2;1;17.8
28.07.2013;Sydney;0;NNE;26;17;64;1025.8;6;18.1
29.07.2013;Sydney;0;NNW;37;11;35;1020.8;1;23.3
30.07.2013;Sydney;0;SSW;48;6;49;1017.8;5;19.7
31.07.2013;Sydney;5.6;S;43;22;61;1022.7;4;17
01.08.2013;Sydney;0;W;30;15;54;1020.1;3;17.5
02.08.2013;Sydney;0;W;31;19;31;1012.7;3;19.7
03.08.2013;Sydney;0;NW;37;4;29;1012.1;1;19.2
04.08.2013;Sydney;0;WSW;44;24;29;1012.2;5;18
05.08.2013;Sydney;0;WNW;50;15;34;1013.6;2;20.4
06.08.2013;Sydney;0;NNW;52;17;30;1008;5;22.1
07.08.2013;Sydney;0.8;WSW;35;15;49;1009.3;7;16
08.08.2013;Sydney;9.6;SSW;57;24;74;1009.8;7;12.6
09.08.2013;Sydney;4.2;W;35;9;43;1014;7;17.1
10.08.2013;Sydney;0;W;31;11;33;1013.4;1;23.5
11.08.2013;Sydney;0;WSW;31;11;38;1013.5;1;19.2
12.08.2013;Sydney;0.2;W;94;48;40;1004.2;7;18.9
13.08.2013;Sydney;0;W;35;9;25;1012.2;1;22.2
14.08.2013;Sydney;0;NNW;39;17;22;1007.7;1;23.9
15.08.2013;Sydney;0;W;57;19;29;1019.8;1;17.7
16.08.2013;Sydney;0;NE;41;26;36;1016.9;0;19.1
17.08.2013;Sydney;0;WNW;57;26;34;1006.7;4;22.6
18.08.2013;Sydney;0;WNW;39;20;28;1011.9;1;22.8
19.08.2013;Sydney;0;W;59;39;25;1007;5;19.8
20.08.2013;Sydney;0;WSW;56;22;26;1011.9;1;15.4
21.08.2013;Sydney;0;W;50;20;30;1013.4;3;17.5
22.08.2013;Sydney;0;W;50;24;32;1010.2;7;17.7
23.08.2013;Sydney;0;WNW;56;28;42;1008.5;7;17.4
24.08.2013;Sydney;0;W;35;19;42;1020;4;21.8
25.08.2013;Sydney;0;SW;35;17;53;1020.4;1;19.6
26.08.2013;Sydney;0;W;33;11;30;1020.4;6;21.6
27.08.2013;Sydney;0;W;24;15;60;1018.6;2;19.9
28.08.2013;Sydney;0;SSE;39;24;38;1020.2;2;22.1
29.08.2013;Sydney;0;NNE;56;17;59;1019.4;7;20
30.08.2013;Sydney;0;N;39;6;53;1011.4;1;23.5
31.08.2013;Sydney;0;W;30;11;34;1020;4;23.6
01.09.2013;Sydney;0;ENE;26;20;62;1026.6;1;20.6
02.09.2013;Sydney;0;NE;28;17;41;1029.1;2;21.4
03.09.2013;Sydney;0;ENE;31;20;56;1031.3;1;21.2
04.09.2013;Sydney;0;NE;41;20;52;1028.7;1;20.7
05.09.2013;Sydney;0;W;28;11;29;1023;5;28.5
06.09.2013;Sydney;0;WNW;24;15;70;1023.1;7;21.2
07.09.2013;Sydney;0;SSE;39;15;23;1018.1;4;29.9
08.09.2013;Sydney;0;SSE;41;13;73;1023;7;18.7
09.09.2013;Sydney;0;NNW;33;11;69;1014;7;22.5
10.09.2013;Sydney;0;NNW;74;31;14;1000.4;4;30.6
11.09.2013;Sydney;0;WNW;43;15;22;1008.7;3;24.5
12.09.2013;Sydney;0;S;74;6;27;1010.1;4;22.4
13.09.2013;Sydney;0;SSW;41;24;56;1018.1;7;16.9
14.09.2013;Sydney;2.2;ENE;54;24;59;1009.1;3;20.2
15.09.2013;Sydney;0;WSW;33;17;66;1016.3;5;17.9
16.09.2013;Sydney;1.2;ENE;80;35;91;1010;8;16.5
17.09.2013;Sydney;32.2;WNW;57;28;42;998.3;5;23.2
18.09.2013;Sydney;0;W;48;28;28;1e3;1;24.7
19.09.2013;Sydney;0.2;WNW;63;46;21;1002.9;1;22.9
20.09.2013;Sydney;0;WSW;69;24;30;1006.2;6;18.9
21.09.2013;Sydney;0;W;37;19;42;1012.2;2;20.1
22.09.2013;Sydney;0;E;28;20;51;1011.6;2;21.6
23.09.2013;Sydney;0;ENE;24;13;54;1007.3;1;22.8
24.09.2013;Sydney;0;WSW;39;9;32;1000.4;5;26.9
25.09.2013;Sydney;0;NNE;43;20;32;1006;1;27.3
26.09.2013;Sydney;0;NA;NA;35;20;1005.8;0;26.3
27.09.2013;Sydney;0;W;46;19;39;1016.6;0;19.9
28.09.2013;Sydney;0;W;76;39;13;1005.2;1;27.9
29.09.2013;Sydney;0;NA;NA;22;35;1014.8;1;20.8
30.09.2013;Sydney;0;NNE;35;17;35;1010.7;3;26.2
01.10.2013;Sydney;0;NW;85;41;32;1005;7;26.4
02.10.2013;Sydney;0;NNW;48;15;26;1007.6;7;26
